time,gaze_target,left.pupil_diameter_mm,right.pupil_diameter_mm
857.9110000000001,Screen_95,3.226395,2.824188
857.934,Screen_95,3.104156,2.958282
857.955,Screen_95,3.287842,3.110626
857.9780000000001,Screen_95,3.1408080000000003,3.034821
858.0,Screen_95,3.116486,3.006485
858.023,Screen_95,3.1975860000000003,2.982285
858.045,Screen_95,3.082901,2.981796
858.067,Screen_95,3.104279,2.943634
858.0880000000001,Screen_95,3.115356,2.94162
858.1110000000001,Screen_95,3.147095,2.948318
858.1310000000001,Screen_95,3.14328,2.940506
858.154,Screen_95,3.130966,2.929321
858.176,Screen_95,3.1779330000000003,3.054245
858.198,Screen_95,3.065582,2.925262
858.2180000000001,Screen_95,2.961945,3.112625
858.238,Screen_95,2.97052,3.075516
858.2589999999999,Screen_95,2.987518,3.103668
858.2810000000001,Screen_95,3.046341,3.069214
858.303,Screen_95,3.034225,3.17543
858.326,Screen_95,3.155548,3.158966
858.3480000000001,Screen_95,3.165253,3.080139
858.3710000000001,Screen_95,3.079971,3.182602
858.393,FrontWall,3.200119,2.960953
858.414,FrontWall,3.258148,3.102631
858.437,Screen_95,3.247559,2.973557
858.459,Screen_95,2.855225,3.204025
858.4810000000001,Screen_95,2.930588,3.152145
858.5039999999999,Screen_95,2.9704900000000003,3.120865
858.525,Screen_95,3.026657,3.088867
858.548,Screen_95,3.001053,3.100937
858.57,Screen_95,2.913116,3.059036
858.592,Screen_95,2.955566,3.058838
858.6139999999999,Screen_95,3.029297,3.042313
858.637,Screen_95,3.031525,3.012039
858.6619999999999,Screen_95,2.91452,3.145279
858.684,S16_C,3.02121,3.101059
858.705,S16_C,2.977234,3.196991
858.7280000000001,S16_C,2.858475,3.290054
858.7510000000001,S16_C,2.903076,3.228516
858.775,S16_C,2.9294130000000003,3.182037
858.796,S16_C,2.914185,3.151749
858.82,S16_C,2.895813,3.098145
858.84,S16_C,2.870804,3.076797
858.862,S16_C,2.872009,3.066559
858.885,S16_C,3.014755,2.960159
858.9060000000001,S16_C,2.949295,2.961685
858.929,Screen_95,2.9055020000000003,2.959885
858.95,Screen_95,2.884995,2.9505
858.971,Screen_95,2.859009,2.943787
858.995,Screen_95,2.850235,2.927155
859.0139999999999,Screen_95,2.869522,2.903259
859.0360000000001,Screen_95,2.861725,2.814896
859.058,Screen_95,2.76651,2.764984
859.081,Screen_95,2.827164,2.729401
859.102,Screen_95,2.756851,2.870651
859.1260000000001,Screen_95,2.680725,2.9067540000000003
859.1469999999999,Screen_95,2.645523,2.89003
859.169,Screen_95,2.647415,2.87175
859.191,Screen_95,2.679504,2.84491
859.2139999999999,Screen_95,2.678787,2.84288
859.237,Screen_95,2.685532,2.84259
859.2589999999999,Screen_95,2.706818,2.731979
859.2810000000001,CartoonTeacher,2.650146,2.722229
859.303,CartoonTeacher,2.652069,2.696869
859.326,CartoonTeacher,2.650925,2.696472
859.347,CartoonTeacher,2.622879,2.694
859.3689999999999,CartoonTeacher,2.594406,2.688446
859.3910000000001,CartoonTeacher,2.579483,2.681747
859.414,CartoonTeacher,2.552231,2.6287990000000003
859.436,CartoonTeacher,2.537674,2.625076
859.4580000000001,CartoonTeacher,2.529358,2.614822
859.48,CartoonTeacher,2.525116,2.609818
859.503,CartoonTeacher,2.501068,2.554916
859.5260000000001,CartoonTeacher,2.408066,2.544617
859.547,CartoonTeacher,2.450302,2.5446470000000003
859.571,CartoonTeacher,2.506012,2.547852
859.592,CartoonTeacher,2.474503,2.546158
859.6139999999999,CartoonTeacher,2.499771,2.545135
859.637,CartoonTeacher,2.508926,2.548889
859.659,CartoonTeacher,2.50737,2.550262
859.682,CartoonTeacher,2.570297,2.562454
859.706,CartoonTeacher,2.525299,2.611755
859.727,SM_Blackboard_Tafel_unten_low_101,2.593323,2.6711270000000003
859.75,SM_Blackboard_Tafel_unten_low_101,2.552216,2.650391
859.7739999999999,SM_Blackboard_Tafel_unten_low_101,2.576843,2.791855
859.796,SM_Blackboard_Tafel_unten_low_101,2.675476,2.789581
859.82,SM_Blackboard_Tafel_unten_low_101,2.55925,2.790253
859.8439999999999,SM_Blackboard_Tafel_unten_low_101,2.734207,2.731918
859.8710000000001,SM_Blackboard_Tafel_unten_low_101,2.767227,2.6368560000000003
859.895,SM_Blackboard_Tafel_unten_low_101,2.516769,2.549408
859.925,SM_Blackboard_Tafel_unten_low_101,2.638489,2.725311
859.959,SM_Blackboard_Tafel_unten_low_101,2.479172,2.632111
859.992,SM_Blackboard_Tafel_unten_low_101,2.475525,2.455719
860.025,SM_Blackboard_Tafel_unten_low_101,2.4957580000000004,2.519409
860.057,SM_Blackboard_Tafel_unten_low_101,2.424103,2.5781400000000003
860.091,SM_Blackboard_Tafel_unten_low_101,2.475586,2.560394
860.1239999999999,SM_Blackboard_Tafel_unten_low_101,2.471252,2.451706
860.158,SM_Blackboard_Tafel_unten_low_101,2.444443,2.45134
860.192,SM_Blackboard_Tafel_unten_low_101,2.446594,2.45108
860.2239999999999,SM_Blackboard_Tafel_unten_low_101,2.446915,2.467422
860.258,SM_Blackboard_Tafel_unten_low_101,2.382217,2.640213
860.291,SM_Blackboard_Tafel_unten_low_101,2.391861,2.559052
860.325,SM_Blackboard_Tafel_unten_low_101,2.42868,2.596054
860.3580000000001,SM_Blackboard_Tafel_unten_low_101,2.432388,2.567963
860.3910000000001,SM_Blackboard_Tafel_unten_low_101,2.432785,2.536514
860.424,SM_Blackboard_Tafel_unten_low_101,2.429626,2.535156
860.457,SM_Blackboard_Tafel_unten_low_101,2.437103,2.53389
860.4910000000001,SM_Blackboard_Tafel_unten_low_101,2.437958,2.525742
860.5239999999999,SM_Blackboard_Tafel_unten_low_101,2.370956,2.479004
860.557,SM_Blackboard_Tafel_unten_low_101,3.2938690000000004,2.031693
860.6239999999999,SM_Blackboard_Tafel_unten_low_101,2.555695,1.910934
860.6460000000001,CartoonTeacher,2.624451,2.683228
860.669,FrontWall,2.524811,2.498001
860.692,FrontWall,2.576981,2.557251
860.7130000000001,Screen_95,2.550934,2.504684
860.7360000000001,FrontWall,2.617355,2.527512
860.758,FrontWall,2.608582,2.548264
860.78,FrontWall,2.620178,2.554169
860.802,FrontWall,2.638199,2.561172
860.825,FrontWall,2.6859740000000003,2.563171
860.846,FrontWall,2.6857450000000003,2.56369
860.87,FrontWall,2.688995,2.598114
860.8910000000001,FrontWall,2.741455,2.610382
860.914,FrontWall,2.748917,2.609421
860.936,FrontWall,2.75415,2.619308
860.959,Screen_95,2.7539830000000003,2.642075
860.9810000000001,FrontWall,2.713028,2.650391
861.0039999999999,FrontWall,2.703079,2.652985
861.025,FrontWall,2.6907810000000003,2.653427
861.05,FrontWall,2.690323,2.674988
861.07,FrontWall,2.685547,2.676086
861.09,Screen_95,2.589172,2.655655
861.115,Screen_95,2.831055,2.684036
861.1389999999999,Screen_95,2.770264,2.676361
861.1610000000001,Screen_95,2.7005,2.672226
861.185,Screen_95,2.727448,2.665649
861.2080000000001,Screen_95,2.761627,2.697189
861.23,Screen_95,2.741379,2.698074
861.253,Screen_95,2.733215,2.719589
861.2760000000001,Screen_95,2.735138,2.719635
861.298,Screen_95,2.607269,2.672531
861.32,Screen_95,2.577209,2.685013
861.3430000000001,Screen_95,2.599564,2.547821
861.363,Screen_95,2.587494,2.556732
861.3860000000001,Screen_95,2.6251830000000003,2.603928
861.409,Screen_95,2.619507,2.59256
861.43,Screen_95,2.6293490000000004,2.600372
861.452,Screen_95,2.628235,2.609695
861.475,Screen_95,2.652802,2.62532
861.4960000000001,Screen_95,2.663193,2.651398
861.518,Screen_95,2.669556,2.669556
861.541,Screen_95,2.703857,2.679245
861.563,Screen_95,2.695297,2.679459
861.585,Screen_95,2.696411,2.703796
861.6060000000001,Screen_95,2.826752,2.7996830000000004
861.6289999999999,Screen_95,2.873749,2.476807
861.78,FrontWall,2.5930020000000003,2.722397
861.802,SM_Blackboard_Schiene_low_99,2.620026,2.707764
861.825,FrontWall,2.660156,2.715179
861.847,FrontWall,2.713379,2.778412
861.8689999999999,SM_Blackboard_Tafel_unten_low_101,2.643219,2.803192
861.893,SM_Blackboard_Tafel_unten_low_101,2.701553,2.78186
861.913,SM_Blackboard_Tafel_unten_low_101,2.692154,2.77359
861.937,SM_Blackboard_Tafel_unten_low_101,2.739151,2.773438
861.959,SM_Blackboard_Tafel_unten_low_101,2.732117,2.805496
861.9810000000001,SM_Blackboard_Tafel_unten_low_101,2.752319,2.807312
862.0039999999999,SM_Blackboard_Tafel_unten_low_101,2.66478,2.879135
862.0239999999999,SM_Blackboard_Schiene_low_99,2.850693,2.897278
862.046,SM_Blackboard_Schiene_low_99,2.857361,2.870361
862.069,SM_Blackboard_Schiene_low_99,2.861984,2.878876
862.091,SM_Blackboard_Schiene_low_99,2.880814,2.896072
862.1139999999999,SM_Blackboard_Schiene_low_99,3.025833,2.897293
862.137,SM_Blackboard_Schiene_low_99,2.983017,2.904938
862.16,SM_Blackboard_Schiene_low_99,2.994644,2.944138
862.183,SM_Blackboard_Schiene_low_99,3.002945,2.956772
862.206,SM_Blackboard_Schiene_low_99,3.037796,2.988495
862.2280000000001,SM_Blackboard_Schiene_low_99,3.052048,2.997574
862.2510000000001,SM_Blackboard_Schiene_low_99,3.061874,3.0075380000000003
862.2719999999999,SM_Blackboard_Schiene_low_99,3.054169,3.013382
862.296,SM_Blackboard_Schiene_low_99,3.043991,3.028671
862.32,SM_Blackboard_Schiene_low_99,3.040512,3.0355830000000004
862.342,SM_Blackboard_Schiene_low_99,3.029343,3.039764
862.3639999999999,SM_Blackboard_Schiene_low_99,2.922791,3.081604
862.387,FrontWall,3.175034,2.956146
862.415,Screen_95,3.077698,3.168793
862.435,Screen_95,2.993088,3.153671
862.459,Screen_95,3.08432,3.002228
862.48,Screen_95,3.087158,3.009689
862.5010000000001,Screen_95,3.0473630000000003,3.006943
862.5210000000001,Screen_95,3.11348,2.988617
862.543,Screen_95,3.109756,2.993591
862.566,Screen_95,3.0916900000000003,3.006332
862.5880000000001,Screen_95,3.07666,3.002625
862.6089999999999,Screen_95,3.089127,3.0081330000000004
862.63,Screen_95,3.1449130000000003,3.207779
862.6519999999999,Screen_95,3.057831,2.992706
862.674,Screen_95,3.030228,2.970428
862.695,Screen_95,3.069778,2.969284
862.7180000000001,Screen_95,3.09996,2.977036
862.7389999999999,Screen_95,2.964264,2.974472
862.762,Screen_95,2.994049,2.974411
862.783,Screen_95,2.968719,3.113983
862.804,Screen_95,2.388412,3.5578
862.87,Screen_95,3.01033,2.668228
862.8910000000001,Screen_95,3.001312,2.919693
862.914,Screen_95,2.99704,3.00412
862.936,Screen_95,2.985703,3.111786
862.957,Screen_95,3.001282,3.002869
862.9810000000001,Screen_95,3.022247,2.988205
863.003,Screen_95,3.020325,3.010254
863.0239999999999,Screen_95,3.053024,2.984726
863.047,Screen_95,3.090576,2.9788360000000003
863.069,Screen_95,3.061935,3.032928
863.092,Screen_95,3.124557,3.067551
863.1139999999999,Screen_95,3.07045,3.160614
863.1360000000001,Screen_95,3.2202610000000003,3.264984
863.158,Screen_95,3.160767,3.107162
863.18,Screen_95,3.206909,3.214737
863.201,Screen_95,3.301941,3.255539
863.2239999999999,Screen_95,3.2822720000000003,3.123901
863.248,Screen_95,3.265182,3.268417
863.2710000000001,Screen_95,3.304794,3.206604
863.293,Screen_95,3.3182980000000004,3.185074
863.317,Screen_95,3.406036,3.171097
863.337,Screen_95,3.3657230000000005,3.180695
863.3589999999999,Screen_95,3.361649,3.16777
863.383,Screen_95,3.319809,3.293518
863.403,Screen_95,3.37767,3.2929230000000005
863.426,Screen_95,3.375427,3.273285
863.448,Screen_95,3.2211,3.281998
863.4689999999999,Screen_95,3.3250269999999995,3.176529
863.49,Screen_95,3.255798,3.184341
863.5139999999999,Screen_95,3.313293,3.210205
863.5360000000001,Screen_95,3.227936,3.209061
863.557,Screen_95,3.218262,3.219482
863.579,Screen_95,3.326843,3.301086
863.6010000000001,Screen_95,3.408859,3.311951
863.623,Screen_95,3.301727,3.312775
863.645,Screen_95,3.232468,2.621643
863.712,Screen_95,3.043213,1.696869
863.735,Screen_95,3.327545,2.885757
863.757,Screen_95,3.269318,3.243332
863.779,Screen_95,3.208939,3.229782
863.801,Screen_95,3.350372,3.214142
863.825,Screen_95,3.264206,3.2159880000000003
863.846,Screen_95,3.214157,3.249878
863.8689999999999,Screen_95,3.325485,3.19194
863.89,Screen_95,3.254486,3.149185
863.9119999999999,Screen_95,3.213715,3.195084
863.935,Screen_95,3.296692,3.363403
863.957,Screen_95,3.349152,3.293686
863.9789999999999,Screen_95,3.37735,3.353378
864.0010000000001,Screen_95,3.375839,3.341049
864.023,Screen_95,3.37825,3.3351900000000003
864.045,Screen_95,3.381989,3.332962
864.07,Screen_95,3.374313,3.337097
864.092,Screen_95,3.391357,3.35025
864.113,Screen_95,3.400436,3.358078
864.1360000000001,Screen_95,3.401031,3.360657
864.158,Screen_95,3.46965,3.345642
864.181,Screen_95,3.390747,3.294525
864.203,Screen_95,3.480972,3.431778
864.227,Screen_95,3.454803,3.390381
864.2510000000001,Screen_95,3.456833,3.309738
864.2719999999999,Screen_95,3.475937,3.371658
864.295,Screen_95,3.492874,3.353546
864.32,Screen_95,3.478546,3.3464050000000003
864.347,Screen_95,3.478958,3.347351
864.378,Screen_95,3.480148,3.342514
864.4119999999999,Screen_95,3.464264,3.3667300000000004
864.446,Screen_95,3.400742,3.296463
864.545,Screen_95,3.00798,2.024918
864.58,Screen_95,3.400146,3.104111
864.612,Screen_95,3.4154660000000003,3.165634
864.6469999999999,Screen_95,3.426422,3.268555
864.679,Screen_95,3.44751,3.330643
864.712,Screen_95,3.401825,3.209717
864.7460000000001,Screen_95,3.289185,3.275452
864.779,Screen_95,3.3493800000000005,3.250305
864.812,Screen_95,3.334961,3.234375
864.845,Screen_95,3.337357,3.276215
864.8789999999999,Screen_95,3.347534,3.312103
864.9119999999999,Screen_95,3.3507230000000003,3.312378
864.945,Screen_95,3.351288,3.31691
864.9789999999999,Screen_95,3.352692,3.316528
865.013,Screen_95,3.394424,3.41243
865.045,Screen_95,3.634232,3.3736269999999995
865.078,Screen_95,3.534668,3.394409
865.1010000000001,Screen_95,3.490265,3.419449
865.1239999999999,Screen_95,3.483902,3.364136
865.1460000000001,Screen_95,3.508835,3.396805
865.169,Screen_95,3.541138,3.4578550000000003
865.191,Screen_95,3.539795,3.444595
865.2130000000001,Screen_95,3.547424,3.44809
865.235,Screen_95,3.5722660000000004,3.4388120000000004
865.258,Screen_95,3.572311,3.4551540000000003
865.28,Screen_95,3.501694,3.5758970000000003
865.302,Screen_95,3.348511,3.4135440000000004
865.323,Screen_95,3.341675,3.438293
865.346,Screen_95,3.37175,3.462509
865.3689999999999,Screen_95,3.37114,3.442047
865.3910000000001,Screen_95,3.34906,3.4357910000000005
865.413,Screen_95,3.41716,3.470139
865.435,Screen_95,3.348724,3.4458010000000003
865.457,Screen_95,3.296753,3.4791260000000004
865.4789999999999,Screen_95,3.388992,3.450638
865.5010000000001,Screen_95,3.368317,3.4201660000000005
865.523,Screen_95,3.352203,3.438477
865.546,Screen_95,3.424728,3.429138
865.568,Screen_95,3.403458,3.474594
865.591,Screen_95,3.396835,3.35379
865.613,Screen_95,3.383911,3.436691
865.6360000000001,Screen_95,3.293564,3.3744050000000003
865.6569999999999,Screen_95,3.369965,3.397385
865.679,Screen_95,3.3877870000000003,3.401306
865.701,Screen_95,3.293457,3.373688
865.7239999999999,Screen_95,3.237747,3.451508
865.7460000000001,Screen_95,3.247574,3.42395
865.768,Screen_95,3.31752,3.451538
865.789,Screen_95,3.3086550000000003,3.393967
865.811,Screen_95,3.241013,3.3830410000000004
865.834,Screen_95,3.222412,3.489258
865.8560000000001,Screen_95,3.2926330000000004,3.428329
865.878,Screen_95,3.393295,3.4478
865.9010000000001,Screen_95,3.4754940000000003,3.34819
865.924,Screen_95,3.473724,3.4505
865.945,Screen_95,3.4129940000000003,3.4980620000000004
865.967,Screen_95,3.39296,3.3924870000000005
865.99,Screen_95,3.412201,3.450317
866.012,Screen_95,3.361145,3.4689940000000004
866.034,Screen_95,3.439453,3.421234
866.056,Screen_95,3.394791000000001,3.4133150000000003
866.079,Screen_95,3.344147,3.379684
866.1010000000001,Screen_95,3.276764,3.294525
866.123,Screen_95,3.370712,3.207642
866.1489999999999,Screen_95,3.2515110000000003,3.295151
866.166,Screen_95,3.251495,3.141266
866.189,Screen_95,3.268387,3.3420410000000005
866.21,Screen_95,3.316864,3.340118
866.232,Screen_95,3.316101,3.342163
866.255,Screen_95,3.272385,3.3551330000000004
866.2760000000001,Screen_95,3.262497,3.355438
866.299,Screen_95,3.217026,3.392593
866.321,Screen_95,3.304718,3.311295
866.3439999999999,Screen_95,3.3093410000000003,3.318314
866.365,Screen_95,3.3919980000000005,3.398621
866.388,Screen_95,3.370865,3.2522580000000003
866.41,Screen_95,3.379761,3.4133150000000003
866.431,Screen_95,3.38089,3.410172
866.454,Screen_95,3.396103,3.4272
866.477,Screen_95,3.394165,3.427368
866.498,Screen_95,3.3941190000000003,3.415344
866.5210000000001,Screen_95,3.380615,3.4198760000000004
866.543,Screen_95,3.394882,3.4031830000000003
866.565,Screen_95,3.383713,3.44574
866.587,Screen_95,3.464157,3.4446260000000004
866.61,Screen_95,3.454651,3.499969
866.7869999999999,Screen_95,3.237961,3.577637
866.81,Screen_95,3.424316,3.54715
866.834,Screen_95,3.525558,3.649078
866.8539999999999,Screen_95,3.591064,3.66597
866.8760000000001,Screen_95,3.612778,3.698837
866.8989999999999,Screen_95,3.579407,3.720139
866.921,Screen_95,3.461838,3.5906519999999995
866.943,Screen_95,3.585617,3.667206
866.967,Screen_95,3.567795,3.697586
866.988,Screen_95,3.688766,3.609436
867.0110000000001,Screen_95,3.584793,3.623001
867.034,Screen_95,3.496857,3.617264
867.056,Screen_95,3.499023,3.786423000000001
867.078,Screen_95,3.635757,3.72345
867.1,SM_Blackboard_Schiene_low_99,3.715591,3.736298
867.122,SM_Blackboard_Tafel_unten_low_101,3.5581970000000003,3.938431
867.145,SM_Blackboard_Schiene_low_99,3.601303,3.616318
867.1669999999999,SM_Blackboard_Schiene_low_99,3.7202,3.635925
867.189,SM_Blackboard_Schiene_low_99,3.651657,3.826187
867.212,SM_Blackboard_Schiene_low_99,3.606644,3.903458
867.2339999999999,SM_Blackboard_Tafel_unten_low_101,3.607269,3.871216
867.2560000000001,SM_Blackboard_Tafel_unten_low_101,3.47644,3.887741000000001
867.278,SM_Blackboard_Schiene_low_99,3.489838,3.9189
867.3,SM_Blackboard_Tafel_unten_low_101,3.604858,3.831924
867.322,SM_Blackboard_Tafel_unten_low_101,3.632187,3.63324
867.345,SM_Blackboard_Tafel_unten_low_101,3.634827,3.739319
867.367,SM_Blackboard_Tafel_unten_low_101,3.530182,3.73201
867.3889999999999,SM_Blackboard_Tafel_unten_low_101,3.586212,3.759018
867.4110000000001,SM_Blackboard_Tafel_unten_low_101,3.486496,3.740326
867.434,SM_Blackboard_Tafel_unten_low_101,3.591858,3.722321
867.456,SM_Blackboard_Tafel_unten_low_101,3.5685580000000003,3.630066
867.4789999999999,SM_Blackboard_Tafel_unten_low_101,3.625626,3.5988620000000004
867.502,CartoonTeacher,3.561325,3.603607
867.523,SM_Blackboard_Schiene_low_99,3.545929,3.561401
867.547,CartoonTeacher,3.632767,3.646774
867.567,CartoonTeacher,3.612793,3.636063
867.5889999999999,CartoonTeacher,3.568283,3.614899
867.6110000000001,CartoonTeacher,3.483627,3.642868
867.633,CartoonTeacher,3.360001,3.604218
867.655,CartoonTeacher,3.453079,3.629486
867.681,CartoonTeacher,3.500229,3.596024
867.702,CartoonTeacher,3.4858550000000004,3.571457
867.727,CartoonTeacher,3.395645,3.582474
867.75,CartoonTeacher,3.310349,3.536789
867.7719999999999,CartoonTeacher,3.386139,3.461502
867.796,CartoonTeacher,3.491974,3.5006410000000003
867.825,CartoonTeacher,3.446381,3.492172
867.8560000000001,CartoonTeacher,3.395508,3.521896
867.8889999999999,CartoonTeacher,3.448425,3.538895
867.922,CartoonTeacher,3.432297,3.580261
867.956,CartoonTeacher,3.538757,3.5417019999999995
867.9889999999999,CartoonTeacher,3.4927980000000005,3.544235
868.0219999999999,CartoonTeacher,3.4726410000000003,3.552124
868.056,CartoonTeacher,3.480438,3.573715
868.0889999999999,CartoonTeacher,3.501053,3.585083
868.122,CartoonTeacher,3.524582,3.584671
868.1560000000001,CartoonTeacher,3.524338,3.5844120000000004
868.189,CartoonTeacher,3.506836,3.591476
868.222,CartoonTeacher,3.5056300000000005,3.566971
868.2560000000001,CartoonTeacher,3.512451,3.57132
868.288,CartoonTeacher,3.518997,3.57605
868.322,CartoonTeacher,3.498184,3.584793
868.355,SM_Blackboard_Tafel_unten_low_101,3.5409550000000003,3.721619000000001
868.388,leftwall_5,3.462296,3.679672
868.422,leftwall_5,3.459427,3.634918
868.455,leftwall_5,3.451553,3.657043
868.4889999999999,leftwall_5,3.469543,3.67659
868.523,S14_C,3.47937,3.3819120000000003
868.556,leftwall_5,3.426559,3.448242
868.578,S14_C,3.529495,3.490677
868.6,leftwall,3.32045,3.463745
868.6210000000001,S14_C,3.365616,3.647873
868.6460000000001,S14_C,3.4283910000000004,3.625763
868.666,S14_C,3.5650480000000004,3.582092
868.688,window1,3.587708,3.467667
868.712,leftwall,3.3691410000000004,3.685562
